Date,Open,High,Low,Close,Adj Close,Volume
2003-04-01,62.734402,64.953102,62.734402,63.414799,5.071309,51766784
2003-04-02,63.753899,65.203102,63.286701,64.573402,5.163964,43910656
2003-04-03,65.624199,67.500000,65.160896,67.107002,5.366577,75072832
2003-04-04,66.921898,67.406197,65.878098,67.112503,5.367015,53412800
2003-04-07,67.203102,68.750000,66.930496,68.482803,5.476599,46957184
2003-04-08,67.832802,67.832802,65.832001,66.132797,5.288669,46038592
2003-04-09,65.590599,65.590599,64.414803,64.874199,5.188017,46810240
2003-04-10,64.062500,64.062500,47.171902,47.652302,3.810776,211021376
2003-04-11,45.125000,45.125000,35.937500,41.458599,3.315462,276615040
2003-04-14,null,null,null,null,null,null
2003-04-15,42.968800,45.526600,42.968800,44.682800,3.573303,151209472
2003-04-16,44.276600,47.562500,44.276600,47.257801,3.779227,115537088
2003-04-17,44.921902,46.531200,44.062500,46.303101,3.702880,98323200
2003-04-18,null,null,null,null,null,null
2003-04-21,47.265598,47.500000,45.628101,45.821899,3.664397,56817536
2003-04-22,46.057800,46.156200,44.734402,45.620300,3.648275,60418304
2003-04-23,46.281200,46.500000,44.770302,45.046902,3.602421,48633472
2003-04-24,44.795300,46.843800,44.531200,45.278900,3.620973,75865728
2003-04-25,44.843800,45.890598,44.399200,45.467201,3.636033,35400448
2003-04-28,45.472698,45.734402,44.843800,45.200802,3.614729,38235776
2003-04-29,45.937500,46.093800,44.317200,44.802299,3.582860,43982080
2003-04-30,44.531200,44.671902,43.015598,43.540600,3.481961,51476352
2003-05-01,null,null,null,null,null,null
2003-05-02,44.042198,45.781200,43.906200,45.534401,3.641406,63601792
2003-05-05,44.062500,46.703098,44.062500,46.037498,3.681639,50768960
2003-05-06,46.078098,47.968800,45.210899,46.590599,3.725871,88804352
2003-05-07,46.562500,47.468800,46.359402,47.242199,3.777979,55778368
2003-05-08,46.715599,47.870300,46.208599,46.496899,3.718377,52410880
2003-05-09,46.093800,46.404701,45.414799,45.721901,3.656401,41512768
2003-05-12,46.218800,46.328899,43.049999,43.473400,3.476587,72951360
2003-05-13,43.906200,45.232800,43.906200,44.915600,3.591920,42925440
2003-05-14,44.843800,45.296902,44.265598,44.771900,3.580428,38633408
2003-05-15,45.000000,45.214100,44.296902,45.056301,3.603173,36534016
2003-05-16,45.928101,46.950001,45.427299,46.782001,3.741176,60834304
2003-05-19,47.281200,47.609402,43.360901,43.605499,3.487151,97496320
2003-05-20,43.562500,44.937500,42.599201,44.589100,3.565810,83440448
2003-05-21,44.984402,45.671902,43.285900,43.567200,3.484088,82427008
2003-05-22,43.437500,43.437500,41.717999,42.042198,3.362134,67289216
2003-05-23,42.378899,42.718800,40.625000,40.812500,3.263794,84907968
2003-05-26,40.912498,41.526600,40.171902,41.138302,3.289848,51406784
2003-05-27,41.015598,42.078098,40.406200,40.820301,3.264417,58359424
2003-05-28,41.435902,43.125000,41.193699,42.909401,5.321906,67304960
2003-05-29,42.909401,43.979698,42.442200,43.275002,5.367249,68530560
2003-05-30,43.421902,43.578098,41.578899,41.784401,5.182377,48566848
2003-06-02,42.968800,44.140598,42.346100,43.919498,5.447187,44774080
2003-06-03,44.500000,44.500000,42.187500,42.589100,5.282179,48931648
2003-06-04,43.046902,43.593800,42.890598,43.186699,5.356299,34656832
2003-06-05,44.173401,45.296902,44.173401,44.684399,5.542053,51236992
2003-06-06,45.031200,46.639801,44.999199,46.077301,5.714811,58527936
2003-06-09,45.343800,46.859402,45.000000,46.383598,5.752801,40497024
2003-06-10,46.093800,46.295300,44.703098,44.923401,5.571695,51281472
2003-06-11,45.473400,46.468800,45.226601,45.919498,5.695237,67313600
2003-06-12,46.285198,46.640598,46.053101,46.404701,5.755417,38948288
2003-06-13,46.546902,46.687500,45.782001,46.424198,5.757835,50022016
2003-06-16,45.932800,46.078098,45.207802,45.578899,5.652997,34414400
2003-06-17,46.644501,48.437500,46.644501,48.321899,5.993201,71782848
2003-06-18,48.343800,48.435200,47.462502,47.870300,5.937191,47006144
2003-06-19,47.265598,47.812500,47.203098,47.549999,5.897466,23553536
2003-06-20,45.781200,48.437500,45.781200,47.723400,5.918970,54427072
2003-06-23,48.052299,49.051601,47.734402,48.353901,5.997169,60149312
2003-06-24,47.281200,49.414101,47.281200,49.131199,6.093575,73830848
2003-06-25,49.235901,49.589100,48.765598,49.075001,6.086605,43754368
2003-06-26,49.070301,50.983601,49.070301,50.609402,6.276913,66023040
2003-06-27,51.488300,52.328098,51.110901,52.036701,6.453933,45468864
2003-06-30,52.104698,52.189098,50.906200,51.156200,6.344729,46577472
2003-07-01,51.191399,52.265598,51.144501,51.610901,6.401124,52464576
2003-07-02,52.328098,52.343800,49.218800,49.524200,6.142317,54311424
2003-07-03,51.562500,51.562500,44.781200,48.728100,6.043581,114863424
2003-07-04,48.510899,48.807800,47.362499,48.375801,5.999886,44229056
2003-07-07,48.289101,48.734402,47.265598,48.362499,5.998235,47715840
2003-07-08,49.046902,50.901600,48.134399,50.629700,6.279428,84823040
2003-07-09,50.546902,51.546902,50.187500,50.802299,6.300837,51177536
2003-07-10,54.687500,57.718800,54.687500,56.668800,7.028439,130798400
2003-07-11,55.921902,56.046902,54.570301,54.921101,6.811677,71093952
2003-07-14,55.859402,56.010899,54.064800,54.488300,6.757998,41390464
2003-07-15,53.906200,54.296902,52.525002,53.235199,6.602580,43521536
2003-07-16,54.099201,54.339100,53.314800,53.839802,6.677567,36879232
2003-07-17,55.703098,55.703098,53.750000,54.115601,6.711773,46267968
2003-07-18,52.578098,53.656200,52.343800,52.958599,6.568276,41344768
2003-07-21,53.125000,53.437500,51.035198,51.422699,6.377783,53580032
2003-07-22,51.046902,52.640598,50.173401,52.163300,6.469638,60285696
2003-07-23,52.890598,53.906200,52.595299,53.616402,6.649859,44868352
2003-07-24,54.062500,54.528099,52.947701,54.074200,6.706638,51708032
2003-07-25,52.770302,55.229698,52.770302,54.948399,6.815063,37355200
2003-07-28,55.312500,56.156200,54.718800,55.102299,6.834149,32978816
2003-07-29,54.671902,56.370300,54.220299,56.025002,6.948590,48537280
2003-07-30,55.882000,56.328098,55.346901,55.730499,6.912066,37567744
2003-07-31,56.093800,56.918800,55.643700,56.284401,6.980763,59536064
2003-08-01,57.031200,60.078098,56.729698,59.010201,7.318835,59051328
2003-08-04,58.210899,59.479698,58.203098,58.475800,7.252552,39481472
2003-08-05,58.630501,59.339100,57.728100,58.238300,7.223098,42462272
2003-08-06,57.196899,57.196899,54.457802,54.771099,6.793073,70185792
2003-08-07,54.515598,55.385899,54.375000,54.818001,6.798891,43469888
2003-08-08,55.312500,56.875000,54.937500,55.588299,6.894427,33572352
2003-08-11,55.156200,55.157001,54.200802,54.403099,6.747432,37693440
2003-08-12,55.276600,55.276600,53.065601,53.259399,6.605582,46977920
2003-08-13,53.770302,54.765598,53.046902,54.105499,6.710520,48048832
2003-08-14,54.167198,54.169498,53.203098,53.385201,6.621184,25253504
2003-08-15,null,null,null,null,null,null
2003-08-18,53.718800,55.209400,53.357800,54.528900,6.763035,37098304
2003-08-19,55.015598,55.843800,54.298401,54.564800,6.767488,26576512
2003-08-20,55.214100,57.792198,55.096901,57.453899,7.125812,55284032
2003-08-21,57.692200,58.510899,57.651600,58.038300,7.198295,24144832
2003-08-22,58.380501,58.656200,56.484402,56.902302,7.057397,31926912
2003-08-25,57.620300,58.593800,47.156200,55.638302,6.900628,70433920
2003-08-26,55.703098,58.734402,55.703098,58.082001,7.203715,39059328
2003-08-27,58.828098,60.528099,58.250000,60.247700,7.472318,42242112
2003-08-28,60.957001,61.546902,60.033600,60.918800,7.555551,53888192
2003-08-29,61.646099,62.187500,59.693001,61.341400,7.607966,42512384
2003-09-01,62.500000,62.500000,60.015598,60.455502,7.498090,24554304
2003-09-02,60.937500,61.531200,60.015598,60.810200,7.542082,37691968
2003-09-03,61.625000,61.995300,59.375000,59.587502,7.390434,41538368
2003-09-04,60.156200,66.406197,60.156200,65.775803,8.157949,124075904
2003-09-05,66.375000,66.484398,64.562500,65.589798,8.134876,65351936
2003-09-08,66.562500,68.203102,66.015602,66.442200,8.240602,47580736
2003-09-09,67.885902,70.703102,67.270302,69.971901,8.678377,90476544
2003-09-10,68.828102,68.828102,66.471100,67.239098,8.339434,53212544
2003-09-11,65.625000,67.453102,65.470299,66.008598,8.186823,45146752
2003-09-12,68.359398,68.359398,64.689102,65.028900,8.065314,53664192
2003-09-15,64.765602,65.812500,62.656200,63.111698,7.827530,48679872
2003-09-16,62.988300,66.281197,62.718800,65.765602,8.156684,52140800
2003-09-17,67.114098,68.695297,67.114098,67.627296,8.387584,70697728
2003-09-18,66.640602,67.964104,65.812500,66.267998,8.218994,50755584
2003-09-19,67.500000,68.125000,66.093803,67.497704,8.371511,41664000
2003-09-22,68.312500,68.671898,67.096100,68.326599,8.474316,52579648
2003-09-23,67.640602,67.889801,66.187500,67.432800,8.363460,49601280
2003-09-24,67.578102,70.968803,67.500000,70.453903,8.738159,68738432
2003-09-25,67.421898,70.937500,67.421898,70.429703,8.735156,60743104
2003-09-26,70.156197,71.479698,69.390602,71.117996,8.820524,50340608
2003-09-29,71.406197,71.515602,69.570297,69.913300,8.671108,50245056
2003-09-30,71.057800,71.370300,70.189102,70.750801,8.774981,43588480
2003-10-01,70.296898,72.171898,70.033600,71.467201,8.863834,46230336
2003-10-02,null,null,null,null,null,null
2003-10-03,72.375000,72.625000,71.014801,71.247704,8.836611,38165440
2003-10-06,71.579697,72.104698,57.968800,71.394501,8.854817,33592384
2003-10-07,71.687500,71.921898,69.426598,69.903099,8.669843,29565120
2003-10-08,70.312500,70.593803,67.742996,68.583603,8.506190,51334656
2003-10-09,69.140602,70.468803,68.221100,69.485901,8.618098,51190784
2003-10-10,73.437500,74.062500,69.921898,72.336700,8.971674,82874432
2003-10-13,73.453102,74.682800,72.656197,74.184402,9.200842,53112512
2003-10-14,74.539803,75.390602,73.455498,73.783600,9.151126,38866560
2003-10-15,73.783600,74.296898,72.849197,73.991402,9.176902,33385344
2003-10-16,74.437500,74.437500,71.656197,72.353897,11.161017,31405952
2003-10-17,72.812500,74.218803,71.875000,73.986702,11.412888,43538688
2003-10-20,73.984398,74.609398,71.578102,72.232002,11.142214,29526016
2003-10-21,75.000000,75.000000,70.640602,71.123398,10.971209,31924608
2003-10-22,71.855499,71.855499,70.078102,70.511703,10.876848,37824192
2003-10-23,70.312500,71.250000,68.453102,69.032799,10.648717,31692032
2003-10-24,81.250000,81.250000,69.032799,71.163300,10.977365,33502976
2003-10-27,71.359398,71.385902,69.375000,69.478104,10.717408,22341824
2003-10-28,70.150803,70.859398,69.375000,69.798401,10.766819,35969600
2003-10-29,70.328102,71.557800,70.328102,71.410896,11.015554,26779456
2003-10-30,72.031197,73.031197,71.015602,72.134399,11.127160,32636544
2003-10-31,71.875000,74.292999,70.781197,74.042198,11.421446,36349120
2003-11-03,74.296898,78.312500,74.296898,77.800797,12.001233,47987264
2003-11-04,78.613297,79.990601,77.984398,78.538300,12.115004,39572480
2003-11-05,78.750000,78.750000,77.113297,78.024200,12.035696,30089216
2003-11-06,77.814796,80.432800,77.814796,79.303101,12.232971,42925056
2003-11-07,79.218803,80.156197,77.156197,77.846901,12.008348,26511744
2003-11-10,77.343803,78.125000,75.580498,77.130501,11.897839,16134784
2003-11-11,76.406197,77.807800,75.989098,76.926598,11.866384,26501632
2003-11-12,77.031197,77.343803,75.471100,76.067200,11.919758,32659520
2003-11-13,76.721901,77.167198,73.453903,74.174202,11.623122,36438080
2003-11-14,74.140602,74.484398,71.583603,72.279701,11.326256,30748096
2003-11-17,72.234398,73.046898,71.718803,72.249199,11.321476,28108864
2003-11-18,72.340599,73.984398,71.578102,72.077301,11.294539,38117888
2003-11-19,71.593803,73.578102,71.328102,72.840599,11.414148,45068736
2003-11-20,73.456299,74.015602,71.722702,72.216400,11.316339,24759616
2003-11-21,71.875000,73.265602,71.798401,72.991402,11.437778,25343552
2003-11-24,72.620300,73.046898,69.375000,72.281998,11.326616,21499136
2003-11-25,73.281197,74.164101,73.250000,73.955498,11.588854,23171392
2003-11-26,null,null,null,null,null,null
2003-11-27,74.687500,77.500000,74.687500,77.005501,12.066789,44810880
2003-11-28,76.250000,77.500000,76.177299,76.968002,12.060915,19407168
2003-12-01,77.500000,81.171898,77.500000,80.676598,12.642051,35861120
2003-12-02,81.265602,81.875000,79.321899,80.282799,12.580346,25256512
2003-12-03,80.234398,80.453102,79.140602,79.599197,12.473222,27386560
2003-12-04,73.437500,79.671898,73.437500,79.089798,12.393401,27833408
2003-12-05,78.488297,79.247704,76.437500,76.727303,12.023193,23658048
2003-12-08,76.562500,77.109398,76.046898,76.649200,12.010959,19881472
2003-12-09,77.049202,78.265602,77.049202,77.803902,12.191902,19140608
2003-12-10,77.343803,78.750000,77.052299,77.604698,12.160684,26606144
2003-12-11,78.734398,78.734398,77.218803,77.778099,12.187858,20852800
2003-12-12,78.125000,78.901604,77.734398,78.626602,12.320817,22952896
2003-12-15,78.906197,80.593803,78.906197,80.300003,12.583042,18615168
2003-12-16,78.131203,81.945297,78.131203,81.700798,12.802546,40511296
2003-12-17,80.312500,81.218803,79.687500,80.029701,12.540686,28048256
2003-12-18,82.781197,82.781197,79.784401,80.138298,12.557704,26063424
2003-12-19,81.085197,83.182800,80.753098,82.199997,12.880769,37655744
2003-12-22,82.265602,83.515602,81.250000,83.176598,13.033800,22904256
2003-12-23,83.149200,85.546898,83.125000,85.185204,13.348552,38820544
2003-12-24,85.156197,85.156197,83.533600,84.747704,13.279995,21936704
2003-12-25,null,null,null,null,null,null
2003-12-26,84.917198,85.312500,83.985199,84.301598,13.210092,17095616
2003-12-29,84.765602,86.312500,84.421898,85.914101,13.462768,19784704
2003-12-30,87.464104,93.515602,85.781197,86.500801,13.554706,24877824
2003-12-31,86.328102,87.734398,86.328102,86.948402,13.624847,16057728
2004-01-01,87.468803,88.356201,87.234398,88.068001,13.800290,11811200
2004-01-02,88.281197,89.218803,87.750000,88.543701,13.874827,17143168
2004-01-05,89.843803,92.890602,88.750000,91.979698,14.413252,24806720
2004-01-06,92.968803,93.906197,88.005501,88.828102,13.919398,24549504
2004-01-07,89.812500,90.578102,87.394501,88.956299,13.939483,38803008
2004-01-08,89.394501,92.096901,89.394501,91.376602,14.318748,37550336
2004-01-09,93.750000,95.312500,90.171898,90.946899,14.251414,48744256
2004-01-12,92.171898,92.171898,88.781197,89.377296,14.005452,22238464
2004-01-13,90.156197,90.765602,88.829697,90.525002,14.185300,22870912
2004-01-14,90.531197,90.714798,88.750000,89.148399,13.969584,22004800
2004-01-15,89.082001,89.984398,86.328102,86.897697,13.616900,34165760
2004-01-16,86.718803,86.873398,85.505501,86.310898,13.524945,26454976
2004-01-19,86.484398,86.484398,84.156197,85.978104,13.472801,30427712
2004-01-20,86.328102,87.812500,84.000000,84.539803,13.247417,23610944
2004-01-21,84.765602,86.718803,83.359398,84.312500,13.211799,29010368
2004-01-22,84.375000,86.640602,78.958603,80.846901,12.668735,51104832
2004-01-23,81.646103,86.046898,81.250000,85.332001,13.371557,36731904
2004-01-26,null,null,null,null,null,null
2004-01-27,84.375000,87.812500,78.421898,86.897697,13.616900,28154944
2004-01-28,86.015602,86.787498,83.437500,84.647697,13.264322,24251072
2004-01-29,83.593803,84.310204,81.258598,82.079697,12.861917,37042880
2004-01-30,84.199997,84.199997,80.867203,81.449997,12.763243,25131136
2004-02-02,null,null,null,null,null,null
2004-02-03,81.875000,82.187500,80.053902,81.214104,12.726280,37488448
2004-02-04,81.271103,84.201599,81.271103,83.748398,13.123404,25612352
2004-02-05,84.062500,86.625000,82.812500,84.991402,13.318184,47011712
2004-02-06,84.551598,87.265602,84.394501,86.852303,13.609788,37574016
2004-02-09,87.484398,89.218803,87.196098,88.288300,13.834808,32914240
2004-02-10,88.281197,88.984398,85.782799,86.061699,13.485897,30173888
2004-02-11,86.718803,87.078102,85.078102,85.490601,13.396406,24955968
2004-02-12,85.937500,86.156197,83.046898,83.642998,13.106888,59246720
2004-02-13,83.875000,84.828102,83.203102,84.003098,13.163313,40205760
2004-02-16,84.399200,84.953102,83.471100,83.687500,13.113861,27349376
2004-02-17,83.750000,84.687500,83.468803,84.343803,13.216702,23235904
2004-02-18,85.000000,85.312500,83.140602,83.615601,13.102596,26329984
2004-02-19,83.593803,83.593803,79.406197,79.785896,12.502476,36728384
2004-02-20,79.671898,81.792198,78.359398,79.142998,12.401739,52873792
2004-02-23,79.312500,80.687500,79.062500,79.420303,12.445190,31885440
2004-02-24,79.060898,79.906197,76.968803,78.810204,12.349586,41712448
2004-02-25,88.593803,88.593803,77.046898,77.614799,12.162268,28607872
2004-02-26,78.125000,78.906197,75.564102,76.329697,11.960888,41546176
2004-02-27,76.406197,79.593803,75.939796,79.100800,12.395123,37689664
2004-03-01,79.656197,83.281197,79.656197,83.114799,13.024121,40953024
2004-03-02,null,null,null,null,null,null
2004-03-03,82.812500,83.015602,80.468803,81.015602,12.695172,29994368
2004-03-04,81.484398,83.981201,80.676598,82.578102,12.940018,45102144
2004-03-05,82.796898,83.255501,81.644501,82.010902,12.851139,22380416
2004-03-08,82.015602,82.015602,79.687500,79.852303,12.512887,24954240
2004-03-09,91.015602,91.015602,76.093803,77.889099,12.205252,50456320
2004-03-10,77.312500,77.421898,75.783600,76.597702,12.002886,38215872
2004-03-11,76.387497,76.859398,75.078102,75.868797,11.888666,28511424
2004-03-12,76.328102,80.062500,74.609398,78.703102,12.332803,51212992
2004-03-15,80.508598,81.000000,76.562500,77.194504,12.096406,30844672
2004-03-16,76.568001,77.812500,75.555496,77.224998,12.101183,30103616
2004-03-17,77.734398,79.995300,77.734398,78.794502,12.347128,34600128
2004-03-18,79.670303,79.687500,76.875000,77.143799,12.088460,24171648
2004-03-19,77.062500,81.671898,77.031197,81.081299,12.705473,44321792
2004-03-22,81.250000,81.250000,78.614799,79.306297,12.427322,18716864
2004-03-23,78.906197,81.778099,78.379700,80.775002,12.657473,24403456
2004-03-24,80.239799,80.937500,78.021103,78.867203,12.358518,28319680
2004-03-25,78.906197,87.500000,78.750000,80.734398,12.651107,29444160
2004-03-26,81.802299,83.593803,81.718803,82.960899,12.999998,27476544
2004-03-29,82.810898,83.187500,80.578102,81.453102,12.763730,19412864
2004-03-30,82.187500,82.765602,78.453102,78.724197,12.336109,29782976
2004-03-31,74.000801,78.890602,74.000801,77.159401,12.090905,42513600
2004-04-01,77.360199,80.375000,77.360199,79.859398,12.513995,26651008
2004-04-02,80.078102,80.453102,77.500000,78.125000,12.242213,36836224
2004-04-05,78.875000,81.851601,78.750000,80.849998,12.669223,32154304
2004-04-06,92.890602,92.890602,81.937500,83.014099,13.008336,64156288
2004-04-07,84.375000,84.375000,82.343803,83.207802,13.038693,26629568
2004-04-08,84.218803,84.359398,82.500000,83.001602,13.006382,24899584
2004-04-09,null,null,null,null,null,null
2004-04-12,83.437500,83.718803,79.568001,80.363297,12.592958,36248128
2004-04-13,92.014801,92.014801,83.609398,85.839798,13.451127,78408320
2004-04-14,null,null,null,null,null,null
2004-04-15,87.151604,87.151604,82.814796,83.381203,13.065866,71227328
2004-04-16,84.296898,85.421898,83.836700,84.216400,13.196739,36977024
2004-04-19,84.375000,84.375000,83.079697,83.764801,13.125975,22941888
2004-04-20,84.140602,84.839104,83.769501,84.082001,13.175677,19525184
2004-04-21,84.046898,85.078102,83.593803,84.773399,13.284019,21904064
2004-04-22,84.843803,85.125000,83.939102,84.153099,13.186819,14137600
2004-04-23,84.687500,85.224998,82.658600,82.924202,12.994250,34524800
2004-04-26,null,null,null,null,null,null
2004-04-27,82.778099,82.778099,79.765602,80.244499,12.574343,28616000
2004-04-28,80.390602,80.765602,79.305496,79.722702,12.492579,28258624
2004-04-29,79.671898,80.682800,78.296898,78.730499,12.337098,43605184
2004-04-30,79.375000,81.137497,78.954697,80.408600,12.600060,30273216
2004-05-03,79.235901,81.545303,79.235901,81.009399,12.694203,22498048
2004-05-04,81.640602,82.406197,81.156197,81.561699,12.780748,17846592
2004-05-05,82.015602,82.468803,81.411697,82.201599,12.881020,20423104
2004-05-06,82.812500,85.745300,82.502296,82.769501,12.970010,14392768
2004-05-07,82.421898,82.812500,81.328102,81.552299,12.779275,11201984
2004-05-10,80.468803,80.937500,79.843803,80.085197,12.549380,14165504
2004-05-11,79.671898,80.000000,78.359398,78.845299,12.355087,26232064
2004-05-12,78.906197,80.312500,78.602303,79.427299,12.446287,24579968
2004-05-13,79.667198,82.343803,76.578102,81.152298,12.716593,33562048
2004-05-14,81.640602,81.967201,79.187500,79.527298,12.461954,31301120
2004-05-17,78.901604,78.901604,64.454697,70.606201,11.064017,31777600
2004-05-18,74.171898,77.689102,72.676598,76.264801,11.950721,45230720
2004-05-19,78.281197,78.890602,75.625000,77.697701,12.175258,21176960
2004-05-20,79.125000,79.125000,76.828903,76.999199,12.065801,18078592
2004-05-21,76.875000,77.656197,75.875000,76.720299,12.022099,20265792
2004-05-24,78.125000,83.357002,77.849197,83.105499,13.022664,38852608
2004-05-25,82.417198,84.359398,80.750000,83.684402,13.113372,39751744
2004-05-26,84.078102,84.078102,81.921898,82.562500,15.763013,23094400
2004-05-27,82.031197,84.171898,81.880501,82.777298,15.804020,22419584
2004-05-28,82.421898,83.718803,78.315598,79.027298,15.088060,35431808
2004-05-31,79.531197,82.031197,76.562500,81.264099,15.515116,34813312
2004-06-01,81.274200,83.328102,81.274200,82.617996,15.773612,28710336
2004-06-02,82.729698,83.981201,81.992996,83.398399,15.922603,17547008
2004-06-03,83.750000,84.140602,81.500000,81.897697,15.636081,30415040
2004-06-04,81.250000,81.906197,80.500000,81.521103,15.564188,19523392
2004-06-07,82.187500,83.000000,80.501602,81.365601,15.534497,21086016
2004-06-08,81.640602,82.021896,80.017197,80.905502,15.446658,31877952
2004-06-09,81.271103,81.934402,80.960899,81.593803,15.578063,16769088
2004-06-10,81.948402,82.608597,81.015602,82.392998,15.730650,16670208
2004-06-11,82.500000,82.500000,79.406998,79.853104,15.245734,29788544
2004-06-14,79.685898,80.056999,77.847702,78.031197,14.897886,22198208
2004-06-15,78.359398,79.921898,78.359398,79.408600,15.160863,22293952
2004-06-16,80.468803,80.859398,79.708603,80.406197,15.351327,21901504
2004-06-17,80.468803,81.562500,80.187500,81.242996,15.511086,19065792
2004-06-18,81.250000,82.775002,80.707001,82.257797,15.704838,28632320
2004-06-21,82.421898,83.984398,82.268799,83.614799,15.963917,26522560
2004-06-22,83.052299,84.256203,82.656197,83.991402,16.035824,23141632
2004-06-23,84.296898,84.359398,82.734398,83.178101,15.880547,26169152
2004-06-24,83.432800,84.984398,82.892197,84.517998,16.136360,32614720
2004-06-25,84.531197,85.937500,83.859398,85.685898,16.359335,28886528
2004-06-28,86.406197,87.781197,86.128899,87.467201,16.699427,31393024
2004-06-29,87.578102,88.436699,86.890602,87.292198,16.666018,44017472
2004-06-30,87.031197,87.812500,85.954697,86.314102,16.479277,39124224
2004-07-01,87.187500,88.481201,84.949997,88.050003,16.810701,28275440
2004-07-02,85.328102,89.437500,85.328102,88.959396,16.984325,24930048
2004-07-05,89.143799,90.312500,88.781197,89.340599,17.057102,15505536
2004-07-06,89.187500,89.750000,87.884399,89.156197,17.021894,19217968
2004-07-07,87.759399,88.937500,86.568703,87.028099,16.615595,28427936
2004-07-08,87.500000,88.712502,83.206299,84.515602,16.135902,37858080
2004-07-09,81.250000,86.865601,80.312500,86.406197,16.496861,22787760
2004-07-12,86.687500,87.468803,85.265602,86.009399,16.421103,22648144
2004-07-13,89.062500,89.525002,86.812500,87.671898,16.738510,38728000
2004-07-14,88.750000,90.312500,88.375000,88.800003,16.953890,29463584
2004-07-15,89.025002,90.556297,88.643799,90.215599,17.224157,21826416
2004-07-16,90.218803,92.800003,90.218803,92.359398,17.633459,34887056
2004-07-19,92.375000,93.250000,91.375000,92.390602,17.639416,22012128
2004-07-20,92.125000,92.481201,90.196899,90.487503,17.276075,21665664
2004-07-21,90.687500,91.250000,89.074997,89.831299,17.150784,22177072
2004-07-22,90.875000,91.250000,89.381203,90.168701,17.215208,19465920
2004-07-23,90.625000,91.543701,90.187500,90.946899,17.363783,15554320
2004-07-26,89.925003,91.562500,89.509399,91.221901,17.416285,14673152
2004-07-27,91.875000,92.900002,91.440598,92.456299,17.651960,23371088
2004-07-28,92.500000,94.562500,92.256203,94.268799,17.998005,31335104
2004-07-29,94.346901,96.562500,94.346901,95.974998,18.323750,21491184
2004-07-30,96.318703,97.812500,95.625000,97.093803,18.537363,25009120
2004-08-02,96.875000,97.893799,96.875000,97.250000,18.567179,17539728
2004-08-03,97.493797,98.875000,97.431297,98.556297,18.816580,23723440
2004-08-04,98.687500,98.687500,96.375000,96.756203,18.472906,17101728
2004-08-05,96.500000,97.750000,96.500000,97.362503,18.588667,18405328
2004-08-06,96.937500,97.312500,94.459396,95.425003,18.218750,23971584
2004-08-09,94.487503,96.356201,93.625000,95.890602,18.307644,19569968
2004-08-10,96.312500,96.312500,94.812500,95.318703,18.198456,15133312
2004-08-11,95.937500,96.543701,93.449997,94.006203,17.947870,21258032
2004-08-12,94.000000,94.556297,93.000000,93.665604,17.882835,22696432
2004-08-13,93.125000,95.556297,92.196899,92.490601,17.658504,21489920
2004-08-16,92.687500,93.312500,92.000000,92.949997,17.746214,16502032
2004-08-17,93.687500,94.062500,92.253098,92.656197,17.690121,15134480
2004-08-18,92.687500,93.625000,92.437500,92.925003,17.741446,17098976
2004-08-19,93.750000,96.250000,93.750000,96.046898,18.337479,31323920
2004-08-20,95.937500,97.150002,95.312500,96.675003,18.457397,24660640
2004-08-23,97.375000,98.812500,96.946899,97.471901,18.609547,22006368
2004-08-24,97.500000,98.290604,96.703102,97.243797,18.565992,17164864
2004-08-25,97.256203,97.775002,94.750000,95.940598,18.317188,20150288
2004-08-26,96.437500,97.375000,95.775002,96.596901,18.442492,20723296
2004-08-27,97.056297,98.187500,96.321899,97.831299,18.678164,15277728
2004-08-30,98.250000,98.925003,97.250000,98.590599,18.823130,12084944
2004-08-31,98.750000,99.368797,97.696899,98.468803,18.799877,13549504
2004-09-01,98.437500,99.312500,98.125000,98.824997,18.867882,8008016
2004-09-02,99.690598,100.837997,99.690598,100.166000,19.123919,18522576
2004-09-03,100.311996,100.737999,99.559402,100.412003,19.170883,14033472
2004-09-06,100.625000,100.938004,100.250000,100.494003,19.186533,7469520
2004-09-07,100.377998,101.219002,100.000000,100.962997,19.276073,11782048
2004-09-08,101.188004,101.875000,100.750000,101.561996,19.390434,13429216
2004-09-09,101.625000,102.061996,101.000000,101.416000,19.362560,13698032
2004-09-10,101.880997,103.997002,101.416000,103.377998,19.737152,18587072
2004-09-13,105.311996,106.244003,103.125000,104.740997,19.997379,18370576
2004-09-14,104.981003,106.612999,104.831001,106.319000,20.298653,30164176
2004-09-15,106.750000,106.990997,105.311996,106.311996,20.297316,21460064
2004-09-16,106.078003,106.375000,105.009003,105.933998,20.225149,16680048
2004-09-17,105.997002,105.997002,104.390999,105.606003,20.162531,20388080
2004-09-20,105.061996,105.061996,103.438004,103.594002,19.778393,20823424
2004-09-21,103.759003,105.061996,103.587997,104.759003,20.000816,27698816
2004-09-22,104.759003,104.981003,103.438004,103.969002,19.849995,23176304
2004-09-23,103.737999,103.737999,101.625000,101.893997,19.453829,23091104
2004-09-24,102.219002,102.925003,100.494003,100.872002,19.258699,20775696
2004-09-27,101.250000,102.800003,100.890999,102.481003,19.565899,16671776
2004-09-28,102.418999,102.418999,100.061996,100.744003,19.234264,18208848
2004-09-29,101.015999,102.869003,100.640999,102.494003,19.568377,20993216
2004-09-30,104.375000,106.375000,102.819000,105.969002,20.231836,34462048
2004-10-01,108.438004,108.561996,105.691002,106.453003,20.324234,20852576
